Date,State,LGA,Latitude,Longitude,Victims,Incident_Type,Time_of_Day,Severity,Cluster_Label
2020-02-19,Kaduna,Chikun,10.5694334584679,7.362427711755402,57,Village,Afternoon,High,1
2023-10-12,Zamfara,Tsafe,11.977789648746384,6.958425855707477,7,Village,Morning,Low,1
2021-12-02,Niger,Shiroro,9.988667083218521,6.842197659895425,32,Church,Evening,Medium,1
2020-11-17,Katsina,Kankara,11.906407020278326,7.390123508952227,72,Road,Afternoon,High,1
2018-09-27,Katsina,Jibia,13.095603479889748,7.23749658350317,67,Road,Afternoon,High,1
2022-02-24,Kaduna,Chikun,10.48465714329699,7.427864810263835,28,Village,Night,Medium,1
2020-06-18,Kaduna,Chikun,10.521044324414797,7.441535045285934,44,Road,Night,Medium,1
2022-01-14,Kaduna,Igabi,10.863516038601823,7.646271587926814,15,School,Evening,Medium,1
2022-10-24,Zamfara,Zurmi,12.53689345772662,6.7501095806757325,17,School,Afternoon,Medium,1
2018-03-16,Katsina,Kankara,11.994082189750188,7.437884553036256,57,School,Morning,High,1
2019-05-09,Kaduna,Igabi,10.835172451804555,7.633030441783746,45,Road,Afternoon,Medium,1
2025-05-10,Katsina,Kankara,11.98614319768669,7.435877188790614,28,Road,Afternoon,Medium,1
2019-10-29,Oyo,Ibadan North,7.37829900704465,3.953317918722317,47,Road,Morning,Medium,0
2021-01-01,Katsina,Jibia,13.04472871759604,7.233115782271527,60,Church,Afternoon,High,1
2021-01-09,Zamfara,Tsafe,11.905545994192611,6.912208926283545,46,Road,Morning,Medium,1
2026-03-13,Katsina,Kankara,11.849616948644098,7.419237028944786,265,School,Afternoon,High,1
2020-01-06,Katsina,Kankara,11.962732708145401,7.41923263879523,61,School,Morning,High,1
2019-05-12,Oyo,Ibadan North,7.4993824937275,3.835276346558152,62,Road,Evening,High,0
2023-08-13,Zamfara,Tsafe,12.074447374485661,6.842161832706064,13,School,Evening,Medium,1
2025-02-22,Zamfara,Zurmi,12.498802142377492,6.766667383538279,6,Church,Evening,Low,1
2024-06-19,Oyo,Ibadan North,7.271216699445369,3.9599124687314977,33,School,Night,Medium,0
2018-04-04,Katsina,Kankara,11.944295933023799,7.369050165492066,70,Road,Morning,High,1
2023-08-02,Niger,Rafi,10.347334766188293,6.24436880853686,48,Village,Afternoon,Medium,1
2023-02-05,Zamfara,Zurmi,12.490093782405813,6.803108633304097,62,School,Afternoon,High,1
2020-06-01,Zamfara,Zurmi,12.534168006497389,6.787852729070472,18,School,Afternoon,Medium,1
2025-03-24,Zamfara,Tsafe,11.918878421137258,6.9858479418343356,26,Church,Afternoon,Medium,1
2026-01-12,Kaduna,Igabi,10.791334052855525,7.658604638920246,17,Village,Afternoon,Medium,1
2023-12-03,Oyo,Ibadan North,7.385388289768335,3.9500912927017002,66,School,Afternoon,High,0
2020-01-20,Kaduna,Chikun,10.483546041844864,7.482395648456529,8,Church,Morning,Low,1
2020-12-09,Niger,Shiroro,10.054293413775884,6.818971376625958,65,Road,Evening,High,1
2020-09-20,Kaduna,Chikun,10.550924419022824,7.419626123865806,44,Road,Evening,Medium,1
2018-06-26,Zamfara,Tsafe,11.935502492241975,6.943430289824979,42,School,Afternoon,Medium,1
2019-04-13,Zamfara,Zurmi,12.546497892612026,6.7932939114826025,55,Road,Morning,High,1
2018-08-23,Kaduna,Chikun,10.519012545323267,7.405671005466309,27,School,Night,Medium,1
2019-04-27,Kaduna,Chikun,10.519639997710483,7.460751509688616,13,Road,Evening,Medium,1
2024-09-16,Zamfara,Tsafe,11.892794276481842,6.839836976659202,71,School,Morning,High,1
2021-07-19,Niger,Rafi,10.31577185004281,6.21638608639062,35,Road,Night,Medium,1
2024-02-14,Zamfara,Zurmi,12.632234402318256,6.684191641016707,78,Road,Morning,High,1
2019-07-22,Katsina,Jibia,13.039801380059652,7.267304405976985,68,School,Afternoon,High,1
2022-08-07,Zamfara,Tsafe,11.970695193410075,6.910529316450923,65,Village,Night,High,1
2024-02-03,Katsina,Jibia,13.085294722655762,7.259220649023625,41,Road,Evening,Medium,1
2020-09-29,Zamfara,Tsafe,11.863327944660702,7.0044396956654955,11,Village,Morning,Medium,1
2019-12-20,Zamfara,Zurmi,12.529744538005685,6.827894111408849,76,Church,Evening,High,1
2024-03-06,Katsina,Jibia,13.123958815071722,7.222390000982117,60,Village,Night,High,1
2023-11-16,Kaduna,Igabi,10.780543980461147,7.676082505596223,26,School,Afternoon,Medium,1
2023-04-14,Zamfara,Tsafe,11.889064573122628,6.930682294075623,4,School,Afternoon,Low,1
2022-11-04,Katsina,Jibia,13.052463940215224,7.178689018062749,8,School,Night,Low,1
2019-02-16,Niger,Shiroro,9.849789307168644,6.8399474073398245,46,Village,Afternoon,Medium,1
2025-11-17,Kaduna,Chikun,10.564971752037785,7.4672292013599835,24,School,Evening,Medium,1
2021-12-05,Zamfara,Tsafe,11.912391059663033,6.94113275327508,24,School,Afternoon,Medium,1
2022-12-28,Niger,Rafi,10.289775419560998,6.247559520594732,57,School,Evening,High,1
2019-04-22,Kaduna,Igabi,10.824511840019012,7.502081580837145,208,Church,Afternoon,High,1
2024-06-25,Katsina,Kankara,11.87563770305686,7.3557087435557404,57,Road,Afternoon,High,1
2022-10-14,Zamfara,Zurmi,12.540310233887183,6.731712129219687,3,Village,Evening,Low,1
2020-09-15,Niger,Rafi,10.353315625045461,6.273129564642698,36,School,Evening,Medium,1
2024-10-07,Kaduna,Igabi,10.73688514224168,7.570085830712642,58,School,Afternoon,High,1
2023-12-19,Niger,Shiroro,9.937303014580616,6.783823730411563,25,Road,Afternoon,Medium,1
2021-03-17,Katsina,Jibia,13.11916952546413,7.217423055697775,57,School,Afternoon,High,1
2024-04-06,Kaduna,Chikun,10.555268260511422,7.392443697153677,39,Church,Night,Medium,1
2020-09-30,Zamfara,Zurmi,12.656944983189879,6.82894290253909,54,Road,Morning,High,1
2018-11-01,Oyo,Ibadan North,7.464868448546706,3.9047723781457893,59,Road,Morning,High,0
2019-10-08,Zamfara,Zurmi,12.594015232650666,6.751530814992594,32,Road,Evening,Medium,1
2024-03-24,Katsina,Jibia,13.118763969814772,7.16023331368736,9,Church,Evening,Low,1
2022-04-16,Katsina,Jibia,13.000576772979121,7.269646742674656,17,School,Night,Medium,1
2025-06-20,Kaduna,Igabi,10.798600784950791,7.577034368944113,25,Village,Evening,Medium,1
2020-08-30,Kaduna,Chikun,10.477628515394102,7.456940310587598,65,Road,Night,High,1
2018-04-03,Niger,Shiroro,10.034097102987042,6.879776623454154,66,Church,Night,High,1
2021-11-27,Katsina,Kankara,11.94150353795957,7.43488715445457,70,Road,Night,High,1
2026-03-20,Kaduna,Chikun,10.499111010128411,7.4771119075748675,39,Village,Evening,Medium,1
2024-08-21,Kaduna,Igabi,10.763202042729535,7.657001211580846,34,Village,Evening,Medium,1
2025-12-02,Niger,Shiroro,10.012090776512085,6.774307345019944,13,Village,Afternoon,Medium,1
2019-10-06,Katsina,Jibia,13.09558509010656,7.207561588775569,3,Village,Evening,Low,1
2022-01-12,Katsina,Kankara,12.011706749674444,7.302831633793132,47,Village,Evening,Medium,1
2019-09-18,Zamfara,Tsafe,12.024570177410801,6.750659311925585,67,School,Night,High,1
2019-02-20,Zamfara,Zurmi,12.55530165261679,6.776420037407097,68,School,Morning,High,1
2018-09-18,Kaduna,Igabi,10.786985550430419,7.652739758482119,35,Road,Night,Medium,1
2022-02-12,Niger,Shiroro,9.982696021265289,6.976167780865954,4,Village,Afternoon,Low,1
2018-12-11,Niger,Rafi,10.34503328606906,6.252488684359048,6,Village,Morning,Low,1
2020-08-26,Kaduna,Igabi,10.780961975510222,7.532582637028637,65,School,Afternoon,High,1
2018-03-01,Oyo,Ibadan North,7.402181852351376,3.9993379033065577,339,Village,Night,High,0
2023-11-28,Oyo,Ibadan North,7.411027255461406,3.9148522231007843,76,Village,Night,High,0
2025-03-08,Niger,Shiroro,10.03270643380095,6.904679138465443,20,Village,Evening,Medium,1
2018-01-13,Oyo,Ibadan North,7.408828700756956,3.9704928920818516,2,Road,Evening,Low,0
2024-08-26,Kaduna,Igabi,10.824178466160022,7.561702214439973,72,Village,Night,High,1
2018-12-14,Niger,Shiroro,9.912725758187388,6.86410297542884,67,Road,Afternoon,High,1
2025-11-22,Katsina,Jibia,13.083487342442053,7.198011773627794,72,School,Night,High,1
2023-01-12,Kaduna,Chikun,10.468531424590896,7.362366485707823,53,School,Afternoon,High,1
2020-02-09,Kaduna,Chikun,10.514387626652416,7.4651476895953435,17,Church,Evening,Medium,1
2023-10-03,Niger,Rafi,10.28573969010703,6.242422227249501,28,Village,Night,Medium,1
2023-05-15,Kaduna,Chikun,10.486318842948329,7.418331635561823,59,School,Afternoon,High,1
2020-10-02,Zamfara,Tsafe,11.934483250839614,6.930587485904057,19,Village,Evening,Medium,1
2023-11-17,Kaduna,Igabi,10.798237189373218,7.62797408249821,47,Church,Afternoon,Medium,1
2018-08-03,Zamfara,Tsafe,11.932050263605902,6.93700296834304,54,School,Afternoon,High,1
2018-03-19,Zamfara,Zurmi,12.593668625201298,6.846782794857228,19,School,Morning,Medium,1
2018-03-23,Kaduna,Chikun,10.471812053689469,7.382142454255248,20,Village,Night,Medium,1
2023-01-13,Zamfara,Zurmi,12.590245704947957,6.777883217090088,74,Church,Night,High,1
2024-05-11,Kaduna,Chikun,10.595679898732639,7.399331959374085,66,Church,Morning,High,1
2026-01-04,Kaduna,Igabi,10.794813038820168,7.557805521126804,41,School,Morning,Medium,1
2023-02-10,Katsina,Kankara,11.888574228193125,7.376860776060282,71,Road,Evening,High,1
2019-09-10,Katsina,Jibia,13.033907009343734,7.179802131395926,35,Road,Evening,Medium,1
2025-09-08,Zamfara,Tsafe,11.919129909445564,6.941783745545296,74,Church,Morning,High,1
2025-06-13,Niger,Rafi,10.315830786236285,6.259284629487053,55,Road,Morning,High,1
2025-08-13,Kaduna,Igabi,10.873672604514926,7.697023052589517,247,School,Evening,High,1
2025-09-18,Zamfara,Tsafe,12.019495569862059,6.970683787027193,66,Road,Morning,High,1
2023-10-15,Kaduna,Chikun,10.558897738639637,7.556189989530852,48,Road,Morning,Medium,1
2023-08-16,Kaduna,Chikun,10.570883073342175,7.443574765541282,59,School,Morning,High,1
2020-05-26,Katsina,Kankara,11.923305553671714,7.359651026327668,65,Village,Evening,High,1
2018-03-08,Zamfara,Tsafe,11.949254482242496,6.933839672466265,53,Road,Morning,High,1
2021-09-16,Kaduna,Chikun,10.447774133149887,7.501517329942396,22,School,Afternoon,Medium,1
2019-05-17,Zamfara,Tsafe,11.890877003752696,6.997039290599737,28,School,Evening,Medium,1
2019-02-20,Kaduna,Igabi,10.773644090170558,7.548822238098843,7,Church,Night,Low,1
2021-12-12,Niger,Shiroro,10.016119396416409,6.785273365543181,1,Road,Night,Low,1
2022-05-17,Oyo,Ibadan North,7.41823029629468,3.8790167830653943,46,Church,Afternoon,Medium,0
2021-05-26,Zamfara,Tsafe,11.958749564684549,7.025283853317031,48,Church,Morning,Medium,1
2018-11-23,Oyo,Ibadan North,7.34678044645429,3.922953604286119,27,Road,Morning,Medium,0
2023-06-22,Katsina,Kankara,11.849726745514047,7.388049702456438,25,Road,Night,Medium,1
2024-01-16,Zamfara,Tsafe,11.973192585053697,6.843779233093951,73,School,Evening,High,1
2025-09-07,Katsina,Jibia,13.12037654999094,7.1813378843313735,41,School,Night,Medium,1
2019-07-07,Zamfara,Tsafe,12.012974026508667,6.945623325809519,40,Road,Afternoon,Medium,1
2020-11-25,Kaduna,Igabi,10.755069758220197,7.586474144707616,52,Road,Morning,High,1
2021-05-09,Oyo,Ibadan North,7.377684512231659,3.964888845050561,48,Village,Evening,Medium,0
2022-01-09,Zamfara,Zurmi,12.60410260328563,6.854362307766797,50,School,Evening,Medium,1
2025-10-07,Kaduna,Chikun,10.43406245535689,7.493749455965002,75,School,Night,High,1
2023-07-28,Oyo,Ibadan North,7.376468971023603,3.9746294758557177,10,Road,Night,Low,0
2025-12-14,Zamfara,Tsafe,11.963797763395805,6.957134120917986,36,Village,Afternoon,Medium,1
2025-02-17,Kaduna,Chikun,10.536514543156656,7.305571886910426,46,Village,Morning,Medium,1
2018-06-19,Kaduna,Igabi,10.78074796386696,7.599022216248915,8,Road,Afternoon,Low,1
2023-02-11,Niger,Rafi,10.349882632317662,6.220709217037113,73,Church,Morning,High,1
2025-07-27,Kaduna,Chikun,10.480700698368251,7.360947769842311,39,School,Night,Medium,1
2019-02-05,Zamfara,Zurmi,12.54898024388192,6.8481308513306685,54,Village,Morning,High,1
2019-08-14,Kaduna,Chikun,10.561535492524804,7.379133804610129,58,Road,Night,High,1
2023-11-25,Oyo,Ibadan North,7.4896257676584055,3.8916671706108326,40,Church,Morning,Medium,0
2024-11-13,Kaduna,Chikun,10.500178208528428,7.499831423975365,37,Village,Evening,Medium,1
2023-05-14,Zamfara,Zurmi,12.546047447131913,6.69132478330252,63,Road,Morning,High,1
2021-02-06,Oyo,Ibadan North,7.409831500229967,3.8643069271011314,57,School,Afternoon,High,0
2022-06-04,Katsina,Kankara,11.929308112695288,7.375513611296792,7,School,Morning,Low,1
2021-08-16,Niger,Rafi,10.285952446209663,6.204910920664959,68,Road,Afternoon,High,1
2024-07-20,Kaduna,Igabi,10.877461210126357,7.579087517783589,3,Church,Morning,Low,1
2024-04-02,Katsina,Kankara,12.004386351782912,7.414264065898287,1,Village,Morning,Low,1
2022-06-04,Kaduna,Igabi,10.83280296117485,7.677889486756843,21,Road,Morning,Medium,1
2023-12-30,Oyo,Ibadan North,7.355282101463331,3.946498973047843,47,Church,Afternoon,Medium,0
2025-06-26,Zamfara,Zurmi,12.663480766525225,6.680716892180034,69,Road,Morning,High,1
2023-09-01,Niger,Rafi,10.252446281689599,6.183877102162821,25,Church,Night,Medium,1
2025-01-31,Zamfara,Zurmi,12.575534120282791,6.786284991108849,52,Road,Afternoon,High,1
2024-03-08,Zamfara,Zurmi,12.512723089100055,6.711831368763942,46,Road,Afternoon,Medium,1
2018-12-30,Zamfara,Tsafe,11.948510018471241,6.877429678286984,58,Church,Night,High,1
2025-07-10,Zamfara,Zurmi,12.585413042028124,6.672169965168361,35,Village,Afternoon,Medium,1
2024-11-04,Kaduna,Chikun,10.566090075098861,7.4541343943604605,5,Village,Afternoon,Low,1
2025-03-16,Niger,Shiroro,9.96935958692592,6.82813130701007,67,School,Evening,High,1
2022-03-29,Kaduna,Chikun,10.543681603840572,7.383680943500923,73,Church,Night,High,1
2023-10-30,Zamfara,Tsafe,11.9216491236549,6.993884093896884,13,Road,Night,Medium,1
2021-05-17,Katsina,Jibia,13.15974276743491,7.206672503413298,23,School,Morning,Medium,1
2025-03-17,Katsina,Jibia,13.153086906676744,7.23805257392983,66,Village,Night,High,1
2019-04-10,Kaduna,Chikun,10.416933727202942,7.457549332878566,22,Village,Afternoon,Medium,1
2019-05-31,Kaduna,Igabi,10.77594901763642,7.651248305812377,32,Church,Afternoon,Medium,1
2018-11-05,Kaduna,Igabi,10.845944081014919,7.721696132609689,10,School,Morning,Low,1
2023-12-14,Niger,Shiroro,10.101335824317276,6.851647991268035,34,Road,Night,Medium,1
2022-08-22,Zamfara,Zurmi,12.544580531437097,6.746962898198235,78,Road,Evening,High,1
2018-06-10,Kaduna,Igabi,10.841069164771469,7.734422138643496,217,Church,Night,High,1
2025-09-02,Zamfara,Zurmi,12.596818892630086,6.798328287859657,47,Church,Afternoon,Medium,1
2023-05-30,Oyo,Ibadan North,7.44429633481614,3.982760942566552,67,Church,Evening,High,0
2022-07-15,Kaduna,Chikun,10.48910537656338,7.376910947301997,65,Church,Afternoon,High,1
2022-04-22,Niger,Shiroro,9.996391058642155,6.8762135069768915,13,Church,Morning,Medium,1
2021-08-16,Katsina,Kankara,11.936657560571215,7.425071025775838,48,Church,Night,Medium,1
2023-07-21,Kaduna,Chikun,10.514906830281717,7.4662205235716765,64,School,Evening,High,1
2024-06-16,Oyo,Ibadan North,7.339133317162261,3.9316200720684837,26,Road,Morning,Medium,0
2020-10-14,Niger,Shiroro,9.973395649724043,6.838837739665102,26,Village,Night,Medium,1
2025-09-23,Kaduna,Chikun,10.571384729675074,7.446011359274967,49,Road,Night,Medium,1
2022-12-20,Katsina,Kankara,12.031431446213494,7.457923826380238,3,Church,Afternoon,Low,1
2024-09-01,Kaduna,Igabi,10.821769067941112,7.6478710858108805,32,Church,Morning,Medium,1
2018-12-06,Kaduna,Chikun,10.534031820224506,7.517931024209757,54,Village,Night,High,1
2024-01-30,Zamfara,Tsafe,12.013205709166737,6.915030983493679,65,Road,Night,High,1
2024-04-03,Katsina,Kankara,11.825709207053835,7.40065652015748,41,School,Afternoon,Medium,1
2026-02-19,Katsina,Jibia,13.014037640270061,7.219850968130218,71,Church,Night,High,1
2024-08-21,Zamfara,Tsafe,11.939249920883245,6.793514189469727,66,School,Evening,High,1
2021-12-11,Katsina,Jibia,13.070770766837734,7.19509022334542,11,School,Evening,Medium,1
2019-01-07,Niger,Shiroro,9.977858830934421,6.8329011367404195,18,School,Afternoon,Medium,1
2024-09-02,Katsina,Kankara,11.916214890353956,7.4570348071911345,8,Road,Afternoon,Low,1
2025-05-02,Kaduna,Igabi,10.823182801396882,7.653183328584044,57,School,Afternoon,High,1
2020-03-02,Kaduna,Igabi,10.788170206871872,7.647798856197987,57,School,Morning,High,1
2023-07-02,Niger,Shiroro,9.965261035785014,6.897308913181331,77,Road,Morning,High,1
2022-03-21,Oyo,Ibadan North,7.352459734745612,3.9253193795358277,64,Road,Morning,High,0
2024-07-06,Zamfara,Zurmi,12.538782730514338,6.770773732117208,78,School,Evening,High,1
2018-01-15,Kaduna,Chikun,10.447360205205582,7.360142100089096,62,Village,Morning,High,1
2023-07-02,Zamfara,Zurmi,12.634469843171502,6.828400323747032,75,School,Evening,High,1
2025-01-05,Kaduna,Chikun,10.552576099566975,7.373115716478759,30,School,Morning,Medium,1
2023-12-29,Niger,Shiroro,10.05230973327477,6.760555422291346,49,Road,Evening,Medium,1
2022-01-13,Zamfara,Zurmi,12.486975866615309,6.8709819676030595,61,Church,Evening,High,1
2019-12-15,Zamfara,Zurmi,12.46172592071435,6.795231814817403,200,Road,Afternoon,High,1
2023-09-04,Zamfara,Tsafe,11.993432493008031,6.87409956188891,58,Church,Afternoon,High,1
2018-03-26,Niger,Rafi,10.297847798943577,6.226025351630038,59,School,Night,High,1
2025-03-20,Oyo,Ibadan North,7.407800131461251,3.940899870533307,6,School,Afternoon,Low,0
2022-04-22,Niger,Shiroro,10.05345116987704,6.812102808429934,3,Village,Morning,Low,1
2020-12-23,Kaduna,Chikun,10.515380078069832,7.369143979882354,62,School,Night,High,1
2025-09-01,Katsina,Jibia,13.03974713038283,7.305270780025424,13,Road,Afternoon,Medium,1
2019-10-27,Zamfara,Zurmi,12.589480019739728,6.71857007421481,59,Road,Morning,High,1
2025-07-14,Niger,Shiroro,10.022532383389112,6.8221628962108865,2,School,Morning,Low,1
2023-04-04,Niger,Shiroro,9.998964043591133,6.910453708623664,44,Village,Morning,Medium,1
2021-07-17,Niger,Rafi,10.311711440119927,6.195912625635058,2,Road,Afternoon,Low,1
2021-09-19,Katsina,Jibia,13.135416884331857,7.259839138983749,23,Road,Morning,Medium,1
2023-12-29,Zamfara,Zurmi,12.515403304980234,6.8245123750418255,62,School,Morning,High,1
2025-06-12,Kaduna,Chikun,10.479349393913981,7.466699461370928,38,Church,Night,Medium,1
2019-02-11,Kaduna,Chikun,10.512698169712909,7.494518837562911,45,Road,Morning,Medium,1
2024-10-27,Niger,Rafi,10.371969752652108,6.274833236711369,13,Road,Night,Medium,1
2021-09-20,Zamfara,Zurmi,12.622225699312173,6.806858921381289,74,Village,Night,High,1
2025-07-29,Katsina,Jibia,13.097494506005736,7.228607222231133,4,School,Evening,Low,1
2025-04-30,Katsina,Jibia,13.056996187293326,7.2266806191205015,260,Road,Night,High,1
2022-12-31,Niger,Shiroro,9.951919648248092,6.751815515732729,63,School,Morning,High,1
2021-04-16,Kaduna,Chikun,10.542276942326449,7.485559967832664,35,Village,Morning,Medium,1
2024-12-09,Oyo,Ibadan North,7.328232809142699,3.9882332604250785,46,Road,Night,Medium,0
2021-09-29,Niger,Shiroro,9.98339954537906,6.758438862201657,56,School,Night,High,1
2025-04-01,Kaduna,Chikun,10.614836909099829,7.393844218468052,29,Road,Afternoon,Medium,1
2024-02-08,Katsina,Jibia,13.05654254849871,7.262231412315885,18,School,Morning,Medium,1
2022-04-08,Niger,Shiroro,10.102472989947906,6.771184837153837,54,Road,Afternoon,High,1
2022-02-16,Kaduna,Chikun,10.469165843571174,7.41779597631629,16,Village,Night,Medium,1
2018-04-20,Niger,Rafi,10.38073985284472,6.220121568211652,75,Village,Afternoon,High,1
2020-01-24,Kaduna,Igabi,10.738413271010174,7.685668025297197,75,Road,Morning,High,1
2019-05-09,Niger,Rafi,10.339340426034461,6.304549021259298,55,Village,Morning,High,1
2023-05-22,Oyo,Ibadan North,7.438338023130447,3.946528669631272,3,Road,Afternoon,Low,0
2018-01-15,Zamfara,Zurmi,12.536707329588305,6.771542441212834,10,Village,Afternoon,Low,1
2018-11-06,Zamfara,Tsafe,11.942429288214313,6.998170667941605,29,Village,Morning,Medium,1
2025-02-28,Zamfara,Zurmi,12.581687358821146,6.726401254186292,74,Village,Evening,High,1
2025-10-10,Kaduna,Igabi,10.825182080789657,7.637957947266605,48,Church,Morning,Medium,1
2024-06-26,Kaduna,Chikun,10.595847339485433,7.497556795663061,55,Village,Afternoon,High,1
2024-09-07,Kaduna,Igabi,10.845922882242393,7.657465782227911,5,School,Morning,Low,1
2025-12-29,Zamfara,Zurmi,12.540382202217398,6.78617738479778,38,Church,Afternoon,Medium,1
2023-04-27,Kaduna,Igabi,10.76811958716215,7.68293719149574,11,Church,Evening,Medium,1
2019-03-30,Zamfara,Tsafe,11.98791458373779,6.911981449970877,54,Road,Afternoon,High,1
2022-09-30,Zamfara,Zurmi,12.544030350679282,6.787672048797714,21,School,Afternoon,Medium,1
2026-02-09,Oyo,Ibadan North,7.440573151770417,3.997073795776544,59,Village,Evening,High,0
2023-04-14,Niger,Shiroro,10.06041946556786,6.847748412737883,74,Road,Afternoon,High,1
2020-08-14,Katsina,Jibia,13.019699989946377,7.248674663470086,71,Church,Evening,High,1
2025-11-06,Oyo,Ibadan North,7.394653993626972,3.9032843498861913,76,Church,Morning,High,0
2018-03-17,Oyo,Ibadan North,7.416153950200119,3.9965433590183586,46,Church,Morning,Medium,0
2020-09-24,Katsina,Kankara,11.83033905882947,7.307482583921877,43,Village,Morning,Medium,1
2018-12-29,Oyo,Ibadan North,7.392175733432173,3.9579069757259253,20,Road,Evening,Medium,0
2025-02-26,Katsina,Jibia,13.139208626383008,7.244988728186079,56,Church,Night,High,1
2020-01-16,Kaduna,Chikun,10.52755552186424,7.468263821918238,66,Church,Evening,High,1
2020-11-20,Kaduna,Igabi,10.799710143107811,7.588191105925635,72,Church,Evening,High,1
2018-02-07,Kaduna,Igabi,10.78630262171958,7.607417026192019,20,Village,Evening,Medium,1
2025-05-19,Katsina,Kankara,11.940332321904917,7.446924541630318,30,Road,Afternoon,Medium,1
2020-12-16,Oyo,Ibadan North,7.406597127833343,3.9699589409952702,55,School,Evening,High,0
2025-09-08,Katsina,Jibia,13.102088799829437,7.230073091709575,7,Road,Afternoon,Low,1
2024-05-31,Zamfara,Tsafe,11.99147647921109,6.879784212017,56,Church,Afternoon,High,1
2023-10-12,Katsina,Jibia,13.0926582619019,7.271017200630623,73,School,Evening,High,1
2020-09-04,Katsina,Kankara,11.989624827951573,7.403994317839432,57,School,Morning,High,1
2020-08-30,Niger,Shiroro,9.93899391399519,6.733211722639438,20,Church,Afternoon,Medium,1
2021-04-17,Niger,Shiroro,9.997153350446297,6.845422505416575,12,School,Afternoon,Medium,1
2021-04-25,Niger,Rafi,10.309707028455984,6.212671082672988,29,Road,Night,Medium,1
2023-09-01,Niger,Shiroro,9.920314450616958,6.814932677515422,50,Village,Afternoon,Medium,1
2025-07-18,Zamfara,Tsafe,11.954419883457856,6.881449129081737,20,Village,Morning,Medium,1
2024-10-08,Kaduna,Chikun,10.499430508498625,7.405797518180648,3,Village,Evening,Low,1
2023-11-04,Kaduna,Chikun,10.469253259684518,7.391940680759276,64,Church,Morning,High,1
2025-04-10,Kaduna,Igabi,10.767564171566745,7.684521717069956,60,Village,Evening,High,1
2019-06-09,Katsina,Jibia,13.057193958626291,7.239071331005699,36,Village,Evening,Medium,1
2023-03-19,Zamfara,Tsafe,11.941029775050708,6.93660326245822,26,School,Afternoon,Medium,1
2019-09-21,Zamfara,Tsafe,11.935557507862862,6.906078355868058,64,Village,Evening,High,1
2022-09-03,Kaduna,Igabi,10.83255346070103,7.705028568448133,218,Village,Morning,High,1
2025-07-12,Zamfara,Tsafe,11.971820893117998,6.86684910042115,62,Church,Morning,High,1
2018-05-29,Kaduna,Chikun,10.466008042310573,7.373695404558639,40,Village,Night,Medium,1
2020-08-01,Zamfara,Zurmi,12.565226787645546,6.691187683326677,44,Road,Afternoon,Medium,1
2024-04-14,Zamfara,Zurmi,12.585652485495658,6.778117002823728,17,Road,Afternoon,Medium,1
2021-04-11,Katsina,Kankara,11.880182915891309,7.459155881648828,57,School,Afternoon,High,1
2024-10-04,Kaduna,Chikun,10.493000618213715,7.375401226266692,9,Church,Night,Low,1
2019-05-09,Niger,Rafi,10.376473679467198,6.28408453449519,18,Church,Afternoon,Medium,1
2020-01-13,Katsina,Jibia,13.088698057484285,7.178046321680411,15,Road,Morning,Medium,1
2025-04-05,Zamfara,Tsafe,11.946055830292464,6.962257898559216,32,Church,Night,Medium,1
2023-10-20,Kaduna,Igabi,10.787379777471125,7.7152052758127745,77,Village,Afternoon,High,1
2021-11-01,Katsina,Jibia,13.134536179307492,7.294525770943529,44,Church,Night,Medium,1
2023-06-19,Katsina,Jibia,12.994806420658664,7.183776700593523,48,Church,Night,Medium,1
2020-03-20,Kaduna,Chikun,10.495421942070095,7.447247250077314,286,Road,Morning,High,1
2019-06-21,Zamfara,Zurmi,12.656455738403476,6.783713962204143,13,Road,Evening,Medium,1
2025-08-24,Niger,Rafi,10.430939011672407,6.242047739479998,60,School,Night,High,1
2020-02-23,Kaduna,Igabi,10.74608649631633,7.6780978309777685,4,Village,Afternoon,Low,1
2018-07-11,Zamfara,Zurmi,12.50542371991159,6.794542640008836,63,Church,Morning,High,1
2021-10-01,Kaduna,Igabi,10.759606236966208,7.603043864842551,67,Village,Night,High,1
2018-11-17,Katsina,Kankara,11.999089194872596,7.503651031178773,22,Village,Morning,Medium,1
2021-11-13,Zamfara,Tsafe,12.02231336715615,6.89189548373479,72,School,Evening,High,1
2021-03-15,Zamfara,Zurmi,12.543384386703512,6.839756958991672,32,Church,Afternoon,Medium,1
2019-11-04,Oyo,Ibadan North,7.448986260418035,3.939705381547668,175,Road,Night,High,0
2020-09-07,Zamfara,Zurmi,12.59599995378989,6.731108139981436,69,School,Morning,High,1
2019-01-14,Zamfara,Tsafe,11.966770124124182,6.836578062304868,41,Village,Evening,Medium,1
2024-02-28,Oyo,Ibadan North,7.423505002006257,3.9982908876281025,22,Village,Evening,Medium,0
2023-10-07,Kaduna,Chikun,10.546740866817295,7.491449025124453,42,Village,Afternoon,Medium,1
2022-04-20,Kaduna,Chikun,10.481628949996416,7.386180763327735,77,School,Afternoon,High,1
2025-08-19,Oyo,Ibadan North,7.3542726495764565,3.9169147466160887,1,Church,Evening,Low,0
2025-12-25,Niger,Rafi,10.327104612281017,6.278735063083268,58,Village,Night,High,1
2025-02-15,Zamfara,Zurmi,12.58460963641632,6.770633549079681,59,Church,Evening,High,1
2026-03-10,Katsina,Jibia,13.12322649542704,7.305944329072633,39,Church,Evening,Medium,1
