Date,State,LGA,Latitude,Longitude,Victims,Incident_Type,Time_of_Day,Severity,Cluster_Label
2022-08-13,Zamfara,Zurmi,12.485345759208451,6.814786874925531,70,Village,Afternoon,High,1
2025-01-30,Niger,Shiroro,10.047269062381387,6.824579760356261,3,School,Night,Low,1
2022-09-09,Kaduna,Igabi,10.733241908548404,7.549688111626267,53,School,Evening,High,1
2020-06-29,Zamfara,Tsafe,11.94920197398249,6.966873874625346,49,Road,Evening,Medium,1
2018-11-03,Kaduna,Igabi,10.806776311281237,7.619726749018564,66,School,Morning,High,1
2024-09-16,Kaduna,Igabi,10.75333674532568,7.596509832096207,18,Church,Night,Medium,1
2024-12-10,Oyo,Ibadan North,7.327327119338744,3.9311225206138833,30,Church,Night,Medium,0
2022-03-15,Zamfara,Zurmi,12.600706463972523,6.73654030107242,73,Road,Evening,High,1
2024-01-24,Niger,Shiroro,10.052097250290094,6.804381287966166,19,Church,Evening,Medium,1
2023-03-12,Zamfara,Zurmi,12.511439191331135,6.89369705193386,310,Church,Morning,High,1
2021-11-15,Oyo,Ibadan North,7.389169482883704,3.9247090621251153,50,School,Morning,Medium,0
2024-04-16,Katsina,Kankara,11.872245545478034,7.3890048498566205,41,Village,Evening,Medium,1
2025-09-03,Katsina,Jibia,13.111995170049177,7.164205712883689,72,Village,Night,High,1
2024-10-31,Niger,Shiroro,10.071861919638728,6.903595319955677,69,Road,Afternoon,High,1
2025-06-07,Katsina,Jibia,13.099319132692402,7.2718882110773295,79,Church,Afternoon,High,1
2021-09-04,Katsina,Jibia,13.085755803489285,7.217206309204212,23,Village,Night,Medium,1
2021-01-13,Zamfara,Tsafe,11.97294563737714,6.94637575078778,30,Church,Evening,Medium,1
2024-11-01,Zamfara,Tsafe,11.85913306009388,6.778383703750793,33,Church,Night,Medium,1
2023-06-29,Zamfara,Zurmi,12.605319420015112,6.759992957910709,38,Road,Night,Medium,1
2021-10-01,Kaduna,Igabi,10.877428795702926,7.6104634042795904,50,School,Night,Medium,1
2023-06-04,Katsina,Kankara,11.969712833908105,7.483341220820239,27,Village,Morning,Medium,1
2022-12-28,Oyo,Ibadan North,7.309164331252599,3.918530883407227,17,School,Afternoon,Medium,0
2023-08-05,Niger,Shiroro,9.97299010101452,6.893188058095089,70,Church,Evening,High,1
2023-02-06,Oyo,Ibadan North,7.500777230810238,3.957836791941797,26,School,Evening,Medium,0
2025-10-16,Zamfara,Zurmi,12.5649068244951,6.8266873104419,22,Road,Morning,Medium,1
2024-01-03,Kaduna,Igabi,10.786342020200928,7.668084516846298,50,Church,Evening,Medium,1
2022-05-31,Zamfara,Zurmi,12.535430769241088,6.814378217599707,10,School,Morning,Low,1
2020-07-13,Zamfara,Zurmi,12.628396583147696,6.774757888795062,79,Village,Afternoon,High,1
2023-09-13,Kaduna,Igabi,10.773824539020817,7.625956021355443,51,Road,Evening,High,1
2021-03-10,Oyo,Ibadan North,7.328257714316545,3.977877735951094,59,Village,Night,High,0
2022-09-12,Kaduna,Chikun,10.544013025070296,7.377244616225977,19,Road,Afternoon,Medium,1
2025-08-29,Kaduna,Igabi,10.781067394048389,7.537686337032496,11,Church,Night,Medium,1
2018-07-02,Kaduna,Igabi,10.84162784061768,7.708195007244976,1,Church,Afternoon,Low,1
2021-02-28,Niger,Rafi,10.297551295943547,6.250432508865446,176,School,Morning,High,1
2022-07-24,Kaduna,Igabi,10.79898142997275,7.554687930718685,48,Road,Afternoon,Medium,1
2019-01-27,Kaduna,Chikun,10.4681466963215,7.463268446751641,11,Church,Morning,Medium,1
2018-10-15,Zamfara,Zurmi,12.549644651562293,6.786005944153756,35,Village,Afternoon,Medium,1
2022-01-14,Katsina,Kankara,11.91980884374397,7.44235491966529,42,Road,Morning,Medium,1
2024-08-09,Zamfara,Zurmi,12.565864248805177,6.792154586383036,49,Road,Morning,Medium,1
2023-02-12,Kaduna,Igabi,10.776325284973463,7.683197172311403,2,Church,Night,Low,1
2019-07-10,Kaduna,Igabi,10.811673641582118,7.604571887336216,29,Road,Morning,Medium,1
2022-04-10,Katsina,Jibia,13.119439249156365,7.243154040085612,25,Village,Evening,Medium,1
2019-01-01,Katsina,Jibia,13.113313483602177,7.258898926181978,38,Church,Morning,Medium,1
2022-06-20,Zamfara,Zurmi,12.566120960419877,6.783701467617062,21,Road,Night,Medium,1
2018-06-06,Niger,Shiroro,10.02776346186036,6.828062855250523,44,Church,Morning,Medium,1
2019-09-14,Kaduna,Chikun,10.462792542779146,7.398110254744173,40,School,Morning,Medium,1
2021-12-11,Zamfara,Tsafe,11.970982862857904,6.846071066616351,76,School,Evening,High,1
2018-06-22,Niger,Rafi,10.32406392110281,6.2481053459141584,168,Road,Evening,High,1
2023-02-03,Zamfara,Tsafe,12.079418599643525,6.979212832259808,66,Road,Afternoon,High,1
2023-06-25,Niger,Rafi,10.32188131619225,6.236324950910002,46,Road,Morning,Medium,1
2020-09-16,Kaduna,Chikun,10.570357860029834,7.455899738819572,2,Village,Night,Low,1
2018-10-10,Katsina,Jibia,13.1228047927115,7.258753038377522,5,Road,Morning,Low,1
2022-04-04,Niger,Shiroro,9.981743344138955,6.929842510934443,20,Village,Morning,Medium,1
2021-08-16,Kaduna,Igabi,10.75761049776234,7.576834562356569,32,Road,Evening,Medium,1
2022-06-06,Katsina,Kankara,11.877693945746875,7.433670370785624,67,Village,Night,High,1
2019-05-20,Katsina,Kankara,11.954593660622098,7.34451833181546,13,Village,Morning,Medium,1
2025-06-25,Zamfara,Zurmi,12.571105137492491,6.807821085272927,57,Village,Morning,High,1
2019-03-29,Kaduna,Chikun,10.441459398343042,7.458534740801777,5,Village,Afternoon,Low,1
2025-06-20,Katsina,Jibia,13.105943559022004,7.254790251051379,57,School,Evening,High,1
2019-07-23,Kaduna,Igabi,10.821323304588878,7.6500894372893855,53,Church,Morning,High,1
2023-01-24,Kaduna,Chikun,10.570997474173318,7.457402248700299,50,Church,Night,Medium,1
2022-11-17,Zamfara,Tsafe,11.95361609638472,6.924012549485589,76,Village,Morning,High,1
2019-09-12,Katsina,Jibia,13.099588826117348,7.196956961888658,44,School,Afternoon,Medium,1
2024-10-06,Kaduna,Chikun,10.445137117741067,7.494046978833336,50,Road,Night,Medium,1
2021-01-14,Kaduna,Chikun,10.553055126786749,7.3667616358407235,15,Road,Afternoon,Medium,1
2019-05-29,Zamfara,Zurmi,12.605476808536322,6.810887508904364,41,Road,Night,Medium,1
2021-04-13,Katsina,Kankara,11.943058840348725,7.461160048667399,18,Road,Morning,Medium,1
2025-06-13,Kaduna,Chikun,10.499401506544348,7.3408389259358096,60,Road,Afternoon,High,1
2021-04-14,Katsina,Kankara,11.909787720040136,7.423273132974787,29,Road,Night,Medium,1
2022-10-06,Zamfara,Tsafe,11.849291313341318,6.899654150799986,49,Church,Afternoon,Medium,1
2021-02-02,Zamfara,Tsafe,11.84398422008848,6.9591314913158255,58,School,Night,High,1
2023-11-11,Zamfara,Tsafe,11.930314197073232,6.975413341141446,19,School,Night,Medium,1
2019-04-23,Kaduna,Chikun,10.49783396148619,7.421953182260046,23,Village,Morning,Medium,1
2020-05-19,Zamfara,Tsafe,11.99399101729145,6.926875978636184,18,Church,Morning,Medium,1
2020-11-22,Kaduna,Chikun,10.444734896949582,7.450932401040845,54,Road,Afternoon,High,1
2019-10-04,Zamfara,Tsafe,11.923336565809793,6.90452496189981,34,Village,Afternoon,Medium,1
2024-01-23,Kaduna,Chikun,10.50307008016925,7.441745762375972,74,Road,Night,High,1
2019-01-18,Katsina,Jibia,13.07249415243731,7.166799691602632,16,Village,Evening,Medium,1
2020-10-13,Kaduna,Chikun,10.544309239578096,7.3325314122338785,7,Village,Night,Low,1
2022-06-22,Zamfara,Zurmi,12.62176673433461,6.719479915198829,111,Village,Evening,High,1
2020-02-14,Niger,Rafi,10.250227574762247,6.214604452966296,43,Church,Morning,Medium,1
2022-06-05,Katsina,Jibia,12.990413529008308,7.229006947609605,41,School,Evening,Medium,1
2024-09-23,Oyo,Ibadan North,7.423112509284786,3.883484715107278,25,Road,Evening,Medium,0
2018-04-14,Kaduna,Igabi,10.786725145958012,7.549832704517063,61,School,Night,High,1
2022-06-04,Kaduna,Chikun,10.450556149518349,7.445002841275564,55,Village,Evening,High,1
2022-01-06,Katsina,Jibia,13.0953672808354,7.217612379088015,47,School,Evening,Medium,1
2018-10-23,Zamfara,Tsafe,11.945988030762791,6.983230985581109,46,Village,Afternoon,Medium,1
2024-06-24,Katsina,Kankara,11.928559865266278,7.343574873549244,59,Church,Night,High,1
2023-09-07,Katsina,Jibia,13.07686758889391,7.242062012420336,58,Road,Afternoon,High,1
2018-01-23,Kaduna,Chikun,10.519326927270717,7.473231859195148,32,Road,Morning,Medium,1
2021-01-06,Kaduna,Chikun,10.448666205238982,7.436720626395114,64,Road,Night,High,1
2018-04-12,Zamfara,Zurmi,12.57559483522443,6.785163957650347,63,Road,Afternoon,High,1
2020-09-12,Katsina,Kankara,11.906575194331984,7.372061737103231,19,Road,Evening,Medium,1
2022-02-19,Zamfara,Tsafe,11.972389359052604,7.00006491658888,37,Church,Morning,Medium,1
2018-09-21,Niger,Shiroro,10.02890002620858,6.75434306124291,26,Road,Evening,Medium,1
2024-08-30,Oyo,Ibadan North,7.357144276122971,3.946884349903907,4,Village,Afternoon,Low,0
2019-05-18,Zamfara,Tsafe,11.952181843128171,6.990176766597709,59,Village,Afternoon,High,1
2024-05-17,Kaduna,Chikun,10.491907895032414,7.453968047671471,66,Village,Morning,High,1
2022-10-15,Oyo,Ibadan North,7.386201446027084,3.911375406006493,50,Road,Night,Medium,0
2024-09-23,Zamfara,Zurmi,12.575513375929232,6.8108380546586496,9,Church,Night,Low,1
2025-06-21,Zamfara,Tsafe,11.987306417659678,6.880325177083234,76,Road,Evening,High,1
2021-10-05,Katsina,Jibia,13.12353733222942,7.277440654823581,56,Village,Morning,High,1
2018-12-10,Katsina,Kankara,11.916198867572222,7.423435926365234,48,School,Evening,Medium,1
2020-09-10,Zamfara,Zurmi,12.597448595853074,6.796234429081754,50,Church,Morning,Medium,1
2023-03-25,Kaduna,Igabi,10.719407414583902,7.618061864005588,78,Church,Afternoon,High,1
2023-04-19,Kaduna,Igabi,10.797346764919334,7.603893421499,35,School,Evening,Medium,1
2021-04-22,Zamfara,Tsafe,11.867749599678326,6.959279556508265,43,Village,Evening,Medium,1
2022-11-16,Zamfara,Tsafe,11.892996396443804,6.941610834537963,15,Village,Morning,Medium,1
2024-08-06,Kaduna,Igabi,10.77749926570323,7.585889460200205,7,Village,Afternoon,Low,1
2018-09-19,Niger,Shiroro,10.009206574240942,6.860693317307039,30,Church,Afternoon,Medium,1
2024-05-01,Katsina,Kankara,11.910363131860576,7.398281493840257,6,Road,Afternoon,Low,1
2023-04-08,Katsina,Kankara,11.932677031530774,7.4585804781625695,24,Village,Evening,Medium,1
2022-01-27,Zamfara,Tsafe,11.8607201842049,6.911221455276171,35,Village,Morning,Medium,1
2022-11-04,Niger,Shiroro,10.015408222740012,6.8465573254593854,24,Church,Night,Medium,1
2024-05-20,Kaduna,Igabi,10.705574740596576,7.573997628876506,53,School,Morning,High,1
2023-12-19,Katsina,Jibia,13.065049751895875,7.204541611503752,5,Village,Evening,Low,1
2025-08-23,Niger,Shiroro,9.911169285083869,6.757472511337565,72,Village,Morning,High,1
2024-11-26,Kaduna,Chikun,10.48970877605912,7.491411421274926,57,School,Morning,High,1
2020-03-05,Kaduna,Igabi,10.7651734132259,7.572325378700761,40,Church,Night,Medium,1
2018-03-17,Katsina,Kankara,11.919995971709666,7.380374905309904,78,Village,Morning,High,1
2021-03-20,Niger,Shiroro,10.021355771428288,6.837898715612573,25,Village,Afternoon,Medium,1
2020-11-03,Niger,Shiroro,9.859216631026726,6.83120830760251,67,Church,Night,High,1
2022-02-14,Kaduna,Igabi,10.768484207767727,7.579717700680402,20,Church,Night,Medium,1
2018-03-08,Niger,Rafi,10.40022537900827,6.197119889960754,67,School,Evening,High,1
2024-07-03,Katsina,Jibia,13.084895686880431,7.185049372230785,71,School,Morning,High,1
2024-08-17,Zamfara,Zurmi,12.43681729297813,6.780456035975094,58,Church,Night,High,1
2021-06-13,Kaduna,Igabi,10.812369696853448,7.6049382946104895,41,Road,Evening,Medium,1
2023-03-04,Katsina,Jibia,13.076250519043638,7.187121621292693,78,Road,Morning,High,1
2022-06-15,Niger,Shiroro,10.034827355911514,6.720437307441736,79,Road,Evening,High,1
2019-02-04,Zamfara,Zurmi,12.618477403344455,6.803567624541387,28,School,Evening,Medium,1
2019-12-05,Niger,Rafi,10.31638011879862,6.301307102220099,33,Village,Night,Medium,1
2021-07-31,Niger,Shiroro,9.980157386345317,6.891499518421934,22,School,Night,Medium,1
2022-04-28,Kaduna,Chikun,10.500731499967454,7.474043366534704,54,Village,Morning,High,1
2020-02-05,Oyo,Ibadan North,7.50027647841327,3.9899668390464127,2,Road,Evening,Low,0
2021-12-10,Zamfara,Zurmi,12.598879009016596,6.845149274935847,55,Road,Morning,High,1
2020-07-28,Katsina,Kankara,11.954446361981953,7.387184848373869,6,Church,Night,Low,1
2025-01-28,Zamfara,Tsafe,11.923511235841282,6.920740961578148,19,Church,Afternoon,Medium,1
2020-04-25,Kaduna,Chikun,10.464000428486418,7.421318548338117,33,Road,Morning,Medium,1
2025-09-15,Oyo,Ibadan North,7.413972084587163,3.92651232853856,17,Road,Afternoon,Medium,0
2025-07-16,Zamfara,Zurmi,12.554062584237691,6.728509407572908,9,Road,Evening,Low,1
2024-09-20,Niger,Shiroro,9.926151222683474,6.881794233077679,71,School,Night,High,1
2025-02-13,Niger,Rafi,10.331092625840151,6.22941392094222,62,Village,Night,High,1
2025-10-20,Zamfara,Tsafe,11.962381050998124,6.911318902735768,46,Church,Night,Medium,1
2024-02-24,Kaduna,Igabi,10.739577563372633,7.525705106113333,46,School,Afternoon,Medium,1
2023-03-13,Katsina,Kankara,11.991569046808973,7.32647914303493,40,School,Evening,Medium,1
2023-08-21,Katsina,Kankara,11.927919534450334,7.460065326853861,17,Village,Afternoon,Medium,1
2021-11-20,Niger,Shiroro,9.925642824988136,6.801923807139263,9,Road,Night,Low,1
2024-06-03,Katsina,Kankara,12.022896438002912,7.45854024262686,77,School,Evening,High,1
2020-08-07,Katsina,Kankara,11.987183786970242,7.460922672963199,10,School,Night,Low,1
2025-06-22,Niger,Rafi,10.215032186779048,6.284161150739441,13,School,Afternoon,Medium,1
2025-08-12,Zamfara,Tsafe,12.056096648180905,6.887146854042914,46,Road,Afternoon,Medium,1
2023-12-13,Zamfara,Zurmi,12.609004036111074,6.799171813129831,67,School,Evening,High,1
2022-07-18,Zamfara,Tsafe,11.995570528973277,7.075645510052192,49,School,Afternoon,Medium,1
2021-06-11,Kaduna,Igabi,10.75465476104312,7.656075126278493,78,Road,Evening,High,1
2023-03-07,Kaduna,Chikun,10.537460840394926,7.441447319010211,56,Church,Evening,High,1
2022-04-13,Niger,Rafi,10.356641454091088,6.18628839404616,12,School,Evening,Medium,1
2018-11-23,Zamfara,Tsafe,12.01798824809759,6.945683958751244,31,Village,Evening,Medium,1
2021-08-11,Niger,Rafi,10.311340808030192,6.233666862077491,52,Church,Afternoon,High,1
2024-07-03,Niger,Shiroro,9.926482427433012,6.875692507170409,75,Church,Afternoon,High,1
2023-03-25,Zamfara,Tsafe,11.960439182744908,6.908115834151951,64,Road,Morning,High,1
2024-05-12,Oyo,Ibadan North,7.37561976329096,4.004546841360087,55,School,Evening,High,0
2025-03-18,Kaduna,Chikun,10.55333530304293,7.426869209069354,73,Road,Night,High,1
2025-09-30,Niger,Shiroro,10.003856217384303,6.8100828497749735,55,Church,Evening,High,1
2018-03-05,Oyo,Ibadan North,7.380703775952561,3.850030261890285,44,Village,Night,Medium,0
2022-10-15,Kaduna,Igabi,10.816060728917966,7.689332373778074,28,School,Night,Medium,1
2018-07-02,Zamfara,Zurmi,12.509279116311122,6.8028119398683655,79,School,Morning,High,1
2020-07-21,Oyo,Ibadan North,7.426550031339274,3.956921747860823,14,Village,Evening,Medium,0
2023-04-22,Katsina,Jibia,13.115786712058542,7.349718095029122,54,Church,Afternoon,High,1
2022-01-09,Oyo,Ibadan North,7.499254744751806,3.895664232849835,47,School,Morning,Medium,0
2020-09-21,Katsina,Jibia,13.066730730044762,7.290391101731022,67,School,Night,High,1
2020-06-28,Zamfara,Tsafe,12.03540061368949,6.893978050730395,8,Village,Evening,Low,1
2021-07-16,Kaduna,Igabi,10.887923715056576,7.539072323265665,42,Church,Morning,Medium,1
2025-11-07,Kaduna,Igabi,10.830665803630088,7.624527270058134,339,Road,Afternoon,High,1
2026-03-05,Niger,Rafi,10.338808877564189,6.31708747418758,222,Church,Night,High,1
2021-11-15,Katsina,Jibia,13.019170959793216,7.173923492628749,16,School,Evening,Medium,1
2018-01-06,Niger,Shiroro,10.032087711450988,6.787853883387911,53,Village,Morning,High,1
2018-12-13,Katsina,Kankara,11.97699904090464,7.390522860270843,31,Village,Night,Medium,1
2019-09-23,Katsina,Kankara,11.911103831985743,7.372567764874234,17,Church,Evening,Medium,1
2020-09-16,Kaduna,Igabi,10.827182588777008,7.619756166806764,48,Road,Evening,Medium,1
2024-09-16,Katsina,Kankara,11.945321941712756,7.410160493388175,306,Village,Morning,High,1
2023-02-11,Niger,Rafi,10.300344812483106,6.206439449882577,43,Village,Morning,Medium,1
2025-05-28,Katsina,Jibia,13.094674047643698,7.204679594584955,54,Church,Evening,High,1
2023-01-31,Oyo,Ibadan North,7.351379250449471,3.974477061558452,16,Church,Afternoon,Medium,0
2025-05-05,Niger,Shiroro,10.05718488804962,6.834269430506748,31,School,Morning,Medium,1
2018-10-17,Kaduna,Chikun,10.470320524220298,7.436796228360917,20,School,Morning,Medium,1
2022-05-10,Katsina,Kankara,11.949144822810554,7.444449197636253,59,Road,Morning,High,1
2025-12-14,Oyo,Ibadan North,7.394321509454377,3.908794809220795,22,Church,Morning,Medium,0
2021-01-21,Oyo,Ibadan North,7.304513146295053,3.902149945257801,50,Road,Evening,Medium,0
2026-02-12,Zamfara,Tsafe,11.8689619861099,6.884711325845232,44,Village,Morning,Medium,1
2020-05-17,Katsina,Jibia,13.048013653510932,7.237355176323422,46,School,Afternoon,Medium,1
2023-08-08,Niger,Rafi,10.295013975029011,6.244866569571704,61,School,Night,High,1
2019-03-28,Niger,Shiroro,10.074801874757698,6.823792039626659,34,Church,Afternoon,Medium,1
2019-11-30,Oyo,Ibadan North,7.351656798099772,3.9334036134624313,45,Village,Afternoon,Medium,0
2019-08-28,Katsina,Kankara,11.916596953925394,7.336210455107516,59,Church,Morning,High,1
2020-12-13,Oyo,Ibadan North,7.391624993144393,3.970279691749759,70,Village,Evening,High,0
2025-04-30,Kaduna,Igabi,10.832193191608916,7.676281784339417,54,Church,Morning,High,1
2019-05-30,Zamfara,Tsafe,12.076956447578446,6.903295592061233,67,Road,Morning,High,1
2024-07-30,Kaduna,Chikun,10.518005280812414,7.359788021686921,47,Church,Evening,Medium,1
2019-11-28,Katsina,Kankara,11.992838843918044,7.408582053537131,18,Village,Night,Medium,1
2021-01-06,Kaduna,Igabi,10.776218061697245,7.622920347594816,49,Church,Morning,Medium,1
2019-10-02,Kaduna,Chikun,10.450970064705016,7.4081922279246255,71,Village,Night,High,1
2023-08-06,Oyo,Ibadan North,7.437967867975225,3.923098836227512,36,Church,Morning,Medium,0
2025-11-01,Zamfara,Zurmi,12.537484216006897,6.810518684986264,55,School,Morning,High,1
2023-10-07,Zamfara,Tsafe,11.946313537391664,6.919286482352531,71,School,Morning,High,1
2023-12-08,Zamfara,Tsafe,11.896157211177949,6.967425427163176,12,Village,Morning,Medium,1
2018-04-30,Zamfara,Tsafe,11.915302230461872,6.854739595109734,57,School,Evening,High,1
2020-04-30,Zamfara,Zurmi,12.587671126190278,6.766143226537989,39,Road,Afternoon,Medium,1
2018-01-21,Kaduna,Chikun,10.522030704348277,7.501629305911265,34,Church,Afternoon,Medium,1
2021-02-19,Niger,Rafi,10.34397537740008,6.2864470597285225,62,Road,Morning,High,1
2025-02-13,Zamfara,Zurmi,12.654619900119403,6.793228263126719,15,Road,Afternoon,Medium,1
2020-05-13,Kaduna,Igabi,10.82160604736139,7.598862621999904,68,Road,Night,High,1
2023-03-07,Kaduna,Igabi,10.84169405274621,7.60962699463542,266,School,Night,High,1
2022-10-26,Katsina,Jibia,13.059000301143666,7.215395776226567,66,School,Evening,High,1
2022-08-13,Kaduna,Igabi,10.829902993667616,7.571166408546497,70,School,Evening,High,1
2024-11-24,Kaduna,Igabi,10.796755403356702,7.616189100199978,29,Village,Afternoon,Medium,1
2024-04-19,Niger,Rafi,10.3459050851015,6.223539949509425,68,Church,Night,High,1
2024-10-18,Zamfara,Zurmi,12.582169690295386,6.675328052239667,37,Village,Afternoon,Medium,1
2023-09-17,Zamfara,Zurmi,12.623117835036146,6.84064996821251,252,Road,Evening,High,1
2018-11-11,Kaduna,Chikun,10.51079270921584,7.373491063525765,6,Village,Morning,Low,1
2019-11-04,Zamfara,Tsafe,11.86613880365274,6.912557624241894,176,School,Afternoon,High,1
2018-07-14,Oyo,Ibadan North,7.42973001914726,3.978681112471393,67,School,Night,High,0
2025-08-15,Kaduna,Igabi,10.740397821961142,7.602315242343226,17,Church,Night,Medium,1
2023-01-16,Kaduna,Chikun,10.544544560607076,7.406123795553106,5,Road,Afternoon,Low,1
2025-09-21,Kaduna,Chikun,10.416977848129545,7.484548333725971,21,Church,Night,Medium,1
2020-12-09,Katsina,Kankara,11.923755655732496,7.410784889797888,26,Church,Afternoon,Medium,1
2024-03-04,Kaduna,Igabi,10.812124833978396,7.576543661779094,14,Church,Morning,Medium,1
2025-03-31,Kaduna,Igabi,10.81300271707232,7.641325267605764,46,School,Night,Medium,1
2025-10-24,Katsina,Kankara,11.98202154463224,7.312247561484086,29,Church,Night,Medium,1
2019-08-01,Katsina,Jibia,13.092721322871336,7.19891153235834,19,School,Morning,Medium,1
2024-12-20,Kaduna,Igabi,10.853073199243308,7.583834694907473,46,Church,Morning,Medium,1
2020-10-13,Katsina,Jibia,13.107801104842114,7.200435760559905,5,Church,Afternoon,Low,1
2023-12-28,Zamfara,Tsafe,11.915487278997569,6.843879265286663,78,Road,Night,High,1
2018-09-21,Kaduna,Igabi,10.66878748380314,7.611077267321127,63,School,Evening,High,1
2022-05-14,Kaduna,Igabi,10.773461255198846,7.604491959317489,63,Village,Afternoon,High,1
2019-10-07,Oyo,Ibadan North,7.440006466787699,4.051862128796211,43,Road,Evening,Medium,0
2018-07-27,Zamfara,Tsafe,11.830546803265577,7.0231106262019125,57,Church,Night,High,1
2021-01-20,Zamfara,Zurmi,12.57535849576298,6.7260743629317705,74,Road,Afternoon,High,1
2018-06-29,Kaduna,Chikun,10.55800114712205,7.41029221144076,76,School,Afternoon,High,1
2018-01-11,Katsina,Jibia,13.0502239604832,7.237088918534572,58,Church,Night,High,1
2023-08-07,Niger,Shiroro,9.994548236506873,6.804649567036497,65,Road,Night,High,1
2025-10-16,Katsina,Kankara,11.931537379154374,7.293527917443871,25,Road,Morning,Medium,1
2022-04-07,Kaduna,Chikun,10.53211234919658,7.333944962343351,51,Road,Evening,High,1
2020-05-10,Oyo,Ibadan North,7.536782895116389,3.876333598388856,70,Church,Evening,High,0
2022-09-22,Niger,Rafi,10.30970051418811,6.221379736490684,60,Church,Night,High,1
2018-08-03,Niger,Rafi,10.384709267483114,6.237398063170685,39,School,Morning,Medium,1
2024-01-17,Katsina,Kankara,11.945391618625694,7.5134113020752915,31,School,Afternoon,Medium,1
2024-04-14,Niger,Rafi,10.316177743638576,6.212230821132813,58,School,Night,High,1
2022-05-19,Oyo,Ibadan North,7.350183667733524,3.9383906622337896,31,Church,Morning,Medium,0
2020-05-03,Zamfara,Tsafe,11.905162141648535,6.955656405384726,60,Church,Morning,High,1
2021-09-25,Niger,Rafi,10.368602848286988,6.249334768231068,43,Village,Afternoon,Medium,1
2023-01-23,Katsina,Jibia,13.123867525336983,7.220160952556151,302,Village,Afternoon,High,1
2025-01-03,Kaduna,Chikun,10.452552413284712,7.414576533339504,10,Church,Morning,Low,1
2022-06-23,Katsina,Jibia,13.056662059402427,7.15585077840088,2,Village,Evening,Low,1
2025-07-19,Zamfara,Tsafe,11.981761906859257,7.003602344100217,26,School,Evening,Medium,1
2020-12-07,Niger,Shiroro,9.9578473300121,6.891022476108745,1,School,Night,Low,1
2024-11-23,Oyo,Ibadan North,7.40362106983268,3.9508732544910647,61,Village,Afternoon,High,0
2025-04-01,Oyo,Ibadan North,7.357079503244082,3.953122699306357,12,Village,Evening,Medium,0
2021-10-05,Katsina,Jibia,13.124022509705284,7.16357276609418,30,Village,Night,Medium,1
2019-01-31,Zamfara,Tsafe,11.89320687979157,6.956206827965725,36,Road,Night,Medium,1
2021-11-28,Niger,Rafi,10.337588306890716,6.276190368154388,26,Road,Afternoon,Medium,1
2018-05-30,Zamfara,Zurmi,12.625658914665037,6.725344621969994,35,Church,Morning,Medium,1
2024-07-17,Zamfara,Zurmi,12.48985462191008,6.740791819753585,58,Church,Morning,High,1
2022-08-18,Kaduna,Igabi,10.751206258841677,7.633948202283404,29,School,Night,Medium,1
2025-09-30,Zamfara,Zurmi,12.60386042606751,6.726022479418029,333,Road,Morning,High,1
2024-10-13,Kaduna,Chikun,10.6102417182822,7.42272216507318,131,School,Night,High,1
2018-09-22,Kaduna,Chikun,10.57604242218239,7.403785862854506,1,School,Night,Low,1
2021-02-10,Katsina,Jibia,13.134557454626774,7.215463139009777,2,Church,Night,Low,1
2024-03-12,Kaduna,Igabi,10.793978676747107,7.66794122080818,1,Church,Morning,Low,1
2023-05-26,Kaduna,Igabi,10.788806579799765,7.523488320210654,40,Road,Evening,Medium,1
2025-11-20,Katsina,Kankara,11.90847811536495,7.393592707758671,22,Road,Morning,Medium,1
2025-02-20,Kaduna,Igabi,10.748925757168816,7.621509015723842,39,Church,Morning,Medium,1
2024-03-23,Zamfara,Tsafe,12.081269579470854,6.878295757198942,7,Village,Night,Low,1
2020-04-30,Zamfara,Tsafe,11.97542729513196,6.944412530899244,37,Church,Morning,Medium,1
2022-09-12,Oyo,Ibadan North,7.446482727436015,3.937844057388039,317,Road,Night,High,0
2025-04-17,Kaduna,Chikun,10.463095951952171,7.416249663442427,20,Village,Morning,Medium,1
2018-06-29,Zamfara,Zurmi,12.602725287636158,6.784657938995883,37,School,Afternoon,Medium,1
2025-04-11,Kaduna,Chikun,10.51273803296361,7.478569655107154,18,Road,Night,Medium,1
2025-04-26,Katsina,Kankara,11.984209912202177,7.4205151520111,48,School,Morning,Medium,1
2024-07-15,Katsina,Kankara,11.849523950845953,7.375134542465049,10,School,Night,Low,1
2018-11-23,Niger,Rafi,10.448475307621797,6.276944052801283,22,School,Afternoon,Medium,1
2022-07-18,Zamfara,Tsafe,11.972808530284714,6.979665550296356,56,School,Night,High,1
2025-10-21,Kaduna,Igabi,10.753790686702906,7.627115719855132,63,Church,Morning,High,1
2019-06-30,Niger,Shiroro,9.947485150360563,6.837602466551149,51,Church,Evening,High,1
2018-04-24,Katsina,Kankara,12.041202238934416,7.491882625419956,41,Church,Afternoon,Medium,1
2023-05-29,Katsina,Kankara,11.951753916909292,7.394726498537607,36,School,Evening,Medium,1
2023-06-09,Zamfara,Zurmi,12.574915385419414,6.68777118844447,26,Village,Morning,Medium,1
2019-04-04,Kaduna,Igabi,10.737308225231782,7.651390719757645,68,Church,Afternoon,High,1
2026-01-13,Zamfara,Zurmi,12.619985740163273,6.735091530842395,51,Church,Morning,High,1
2020-09-04,Niger,Rafi,10.359990314641008,6.165029052745116,29,Road,Evening,Medium,1
2019-02-25,Kaduna,Chikun,10.506259884762365,7.319937826327454,39,School,Evening,Medium,1
